Title,Description
normal Enduring Courage,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 378
Rarity: rare
type_line: Enchantment Creature — Dog Glimmer
Language: en
mana_cost: {2}{R}{R}
color_identity: R
colors: R
oracle_text: Whenever another creature you control enters, it gets +2/+0 and gains haste until end of turn.
When Enduring Courage dies, if it was a creature, return it to the battlefield under its owner's control. It's an enchantment. (It's not a creature.)"
foil Enduring Courage,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 392
Rarity: mythic
type_line: Enchantment Creature — Dog Glimmer
Language: en
mana_cost: {2}{R}{R}
color_identity: R
colors: R
oracle_text: Whenever another creature you control enters, it gets +2/+0 and gains haste until end of turn.
When Enduring Courage dies, if it was a creature, return it to the battlefield under its owner's control. It's an enchantment. (It's not a creature.)"
foil Enduring Curiosity,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 51
Rarity: rare
type_line: Enchantment Creature — Cat Glimmer
Language: en
mana_cost: {2}{U}{U}
color_identity: U
colors: U
oracle_text: Flash
Whenever a creature you control deals combat damage to a player, draw a card.
When Enduring Curiosity dies, if it was a creature, return it to the battlefield under its owner's control. It's an enchantment. (It's not a creature.)"
foil Enduring Innocence,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 368
Rarity: rare
type_line: Enchantment Creature — Sheep Glimmer
Language: en
mana_cost: {1}{W}{W}
color_identity: W
colors: W
oracle_text: Lifelink
Whenever one or more other creatures you control with power 2 or less enter, draw a card. This ability triggers only once each turn.
When Enduring Innocence dies, if it was a creature, return it to the battlefield under its owner's control. It's an enchantment. (It's not a creature.)"
normal Enduring Curiosity,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 371
Rarity: rare
type_line: Enchantment Creature — Cat Glimmer
Language: en
mana_cost: {2}{U}{U}
color_identity: U
colors: U
oracle_text: Flash
Whenever a creature you control deals combat damage to a player, draw a card.
When Enduring Curiosity dies, if it was a creature, return it to the battlefield under its owner's control. It's an enchantment. (It's not a creature.)"
foil Enduring Innocence,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 386
Rarity: mythic
type_line: Enchantment Creature — Sheep Glimmer
Language: en
mana_cost: {1}{W}{W}
color_identity: W
colors: W
oracle_text: Lifelink
Whenever one or more other creatures you control with power 2 or less enter, draw a card. This ability triggers only once each turn.
When Enduring Innocence dies, if it was a creature, return it to the battlefield under its owner's control. It's an enchantment. (It's not a creature.)"
foil Entity Tracker,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 290
Rarity: rare
type_line: Creature — Human Scout
Language: en
mana_cost: {2}{U}
color_identity: U
colors: U
oracle_text: Flash
Eerie — Whenever an enchantment you control enters and whenever you fully unlock a Room, draw a card."
"normal Eriette, the Beguiler","Set code: OTJ
Set name: Outlaws of Thunder Junction
Collector number: 293
Rarity: rare
type_line: Legendary Creature — Human Warlock
Language: en
mana_cost: {1}{W}{U}{B}
color_identity: B, U, W
colors: B, U, W
oracle_text: Lifelink
Whenever an Aura you control becomes attached to a nonland permanent an opponent controls with mana value less than or equal to that Aura's mana value, gain control of that permanent for as long as that Aura is attached to it."
normal Ertai Resurrected,"Set code: DMU
Set name: Dominaria United
Collector number: 298
Rarity: rare
type_line: Legendary Creature — Phyrexian Human Wizard
Language: en
mana_cost: {2}{U}{B}
color_identity: B, U
colors: B, U
oracle_text: Flash
When Ertai Resurrected enters, choose up to one —
• Counter target spell, activated ability, or triggered ability. Its controller draws a card.
• Destroy another target creature or planeswalker. Its controller draws a card."
normal Essence Channeler,"Set code: BLB
Set name: Bloomburrow
Collector number: 12
Rarity: rare
type_line: Creature — Bat Cleric
Language: en
mana_cost: {1}{W}
color_identity: W
colors: W
oracle_text: As long as you've lost life this turn, this creature has flying and vigilance.
Whenever you gain life, put a +1/+1 counter on this creature.
When this creature dies, put its counters on target creature you control."
normal Ethereal Armor,"Set code: TSR
Set name: Time Spiral Remastered
Collector number: 293
Rarity: special
type_line: Enchantment — Aura
Language: en
mana_cost: {W}
color_identity: W
colors: W
oracle_text: Enchant creature
Enchanted creature gets +1/+1 for each enchantment you control and has first strike."
"normal Evelyn, the Covetous","Set code: SNC
Set name: Streets of New Capenna
Collector number: 306
Rarity: rare
type_line: Legendary Creature — Vampire Rogue
Language: en
mana_cost: {2}{U/B}{B}{B/R}
color_identity: B, R, U
colors: B, R, U
oracle_text: Flash
Whenever Evelyn or another Vampire you control enters, exile the top card of each player's library with a collection counter on it.
Once each turn, you may play a card from exile with a collection counter on it if it was exiled by an ability you controlled, and you may spend mana as though it were mana of any color to cast it."
normal Everflowing Chalice,"Set code: TSR
Set name: Time Spiral Remastered
Collector number: 394
Rarity: special
type_line: Artifact
Language: en
mana_cost: {0}
color_identity: 
colors: 
oracle_text: Multikicker {2} (You may pay an additional {2} any number of times as you cast this spell.)
This artifact enters with a charge counter on it for each time it was kicked.
{T}: Add {C} for each charge counter on this artifact."
normal Evolved Sleeper,"Set code: DMU
Set name: Dominaria United
Collector number: 93
Rarity: rare
type_line: Creature — Human
Language: en
mana_cost: {B}
color_identity: B
colors: B
oracle_text: {B}: This creature becomes a Human Cleric with base power and toughness 2/2.
{1}{B}: If this creature is a Cleric, put a deathtouch counter on it and it becomes a Phyrexian Human Cleric with base power and toughness 3/3.
{1}{B}{B}: If this creature is a Phyrexian, put a +1/+1 counter on it, then you draw a card and you lose 1 life."
normal Exchange of Words,"Set code: UNF
Set name: Unfinity
Collector number: 45
Rarity: rare
type_line: Enchantment
Language: en
mana_cost: {1}{U}{U}
color_identity: U
colors: U
oracle_text: When this enchantment enters, choose two target creatures. For as long as this enchantment remains on the battlefield, exchange the text boxes of those creatures."
foil Exemplar of Light,"Set code: FDN
Set name: Foundations
Collector number: 11
Rarity: rare
type_line: Creature — Angel
Language: en
mana_cost: {2}{W}{W}
color_identity: W
colors: W
oracle_text: Flying
Whenever you gain life, put a +1/+1 counter on this creature.
Whenever you put one or more +1/+1 counters on this creature, draw a card. This ability triggers only once each turn."
normal Exemplar of Light,"Set code: FDN
Set name: Foundations
Collector number: 11
Rarity: rare
type_line: Creature — Angel
Language: en
mana_cost: {2}{W}{W}
color_identity: W
colors: W
oracle_text: Flying
Whenever you gain life, put a +1/+1 counter on this creature.
Whenever you put one or more +1/+1 counters on this creature, draw a card. This ability triggers only once each turn."
foil Explosive Getaway,"Set code: DFT
Set name: Aetherdrift
Collector number: 202
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {3}{R}{W}
color_identity: R, W
colors: R, W
oracle_text: Exile up to one target artifact or creature. Return it to the battlefield under its owner's control at the beginning of the next end step.
Explosive Getaway deals 4 damage to each creature."
normal Exquisite Firecraft,"Set code: TSR
Set name: Time Spiral Remastered
Collector number: 343
Rarity: special
type_line: Sorcery
Language: en
mana_cost: {1}{R}{R}
color_identity: R
colors: R
oracle_text: Exquisite Firecraft deals 4 damage to any target.
Spell mastery — If there are two or more instant and/or sorcery cards in your graveyard, this spell can't be countered."
normal Extinction Event,"Set code: IKO
Set name: Ikoria: Lair of Behemoths
Collector number: 88
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {3}{B}
color_identity: B
colors: B
oracle_text: Choose odd or even. Exile each creature with mana value of the chosen quality. (Zero is even.)"
foil Ezio Auditore da Firenze,"Set code: ACR
Set name: Assassin's Creed
Collector number: 25
Rarity: mythic
type_line: Legendary Creature — Human Assassin
Language: en
mana_cost: {1}{B}
color_identity: B, G, R, U, W
colors: B
oracle_text: Menace
Assassin spells you cast have freerunning {B}{B}. (You may cast a spell for its freerunning cost if you dealt combat damage to a player this turn with an Assassin or commander.)
Whenever Ezio deals combat damage to a player, you may pay {W}{U}{B}{R}{G} if that player has 10 or less life. When you do, that player loses the game."
foil Fa'adiyah Seer,"Set code: DMR
Set name: Dominaria Remastered
Collector number: 340
Rarity: common
type_line: Creature — Human Shaman
Language: en
mana_cost: {1}{G}
color_identity: G
colors: G
oracle_text: {T}: Draw a card and reveal it. If it isn't a land card, discard it."
normal Fabrication Foundry,"Set code: LCI
Set name: The Lost Caverns of Ixalan
Collector number: 354
Rarity: rare
type_line: Artifact
Language: en
mana_cost: {1}{W}
color_identity: W
colors: W
oracle_text: {T}: Add {W}. Spend this mana only to cast an artifact spell or activate an ability of an artifact source.
{2}{W}, {T}, Exile one or more other artifacts you control with total mana value X: Return target artifact card with mana value X or less from your graveyard to the battlefield. Activate only as a sorcery."
normal Faithless Looting,"Set code: SLD
Set name: Secret Lair Drop
Collector number: 1779
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {R}
color_identity: R
colors: R
oracle_text: Draw two cards, then discard two cards.
Flashback {2}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)"
normal Fanatic of Rhonas,"Set code: MH3
Set name: Modern Horizons 3
Collector number: 152
Rarity: rare
type_line: Creature — Snake Druid
Language: en
mana_cost: {1}{G}
color_identity: G
colors: G
oracle_text: {T}: Add {G}.
Ferocious — {T}: Add {G}{G}{G}{G}. Activate only if you control a creature with power 4 or greater.
Eternalize {2}{G}{G} ({2}{G}{G}, Exile this card from your graveyard: Create a token that's a copy of it, except it's a 4/4 black Zombie Snake Druid with no mana cost. Eternalize only as a sorcery.)"
normal Falkenrath Gorger,"Set code: INR
Set name: Innistrad Remastered
Collector number: 152
Rarity: rare
type_line: Creature — Vampire Berserker
Language: en
mana_cost: {R}
color_identity: R
colors: R
oracle_text: Each Vampire creature card you own that isn't on the battlefield has madness. The madness cost is equal to its mana cost. (If you discard a card with madness, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)"
foil Fanatic of Rhonas,"Set code: MH3
Set name: Modern Horizons 3
Collector number: 458
Rarity: rare
type_line: Creature — Snake Druid
Language: en
mana_cost: {1}{G}
color_identity: G
colors: G
oracle_text: {T}: Add {G}.
Ferocious — {T}: Add {G}{G}{G}{G}. Activate only if you control a creature with power 4 or greater.
Eternalize {2}{G}{G} ({2}{G}{G}, Exile this card from your graveyard: Create a token that's a copy of it, except it's a 4/4 black Zombie Snake Druid with no mana cost. Eternalize only as a sorcery.)"
foil Falkenrath Gorger,"Set code: INR
Set name: Innistrad Remastered
Collector number: 152
Rarity: rare
type_line: Creature — Vampire Berserker
Language: en
mana_cost: {R}
color_identity: R
colors: R
oracle_text: Each Vampire creature card you own that isn't on the battlefield has madness. The madness cost is equal to its mana cost. (If you discard a card with madness, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)"
"foil Yavimaya, Cradle of Growth","Set code: LTC
Set name: Tales of Middle-earth Commander
Collector number: 377
Rarity: mythic
type_line: Legendary Land
Language: en
mana_cost: 
color_identity: 
colors: 
oracle_text: Each land is a Forest in addition to its other land types."
"foil Far Fortune, End Boss","Set code: DFT
Set name: Aetherdrift
Collector number: 203
Rarity: rare
type_line: Legendary Creature — Human Mercenary
Language: en
mana_cost: {2}{B}{R}
color_identity: B, R
colors: B, R
oracle_text: Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
Whenever you attack, Far Fortune deals 1 damage to each opponent.
Max speed — If a source you control would deal damage to an opponent or a permanent an opponent controls, it deals that much damage plus 1 instead."
normal Far Out,"Set code: UNF
Set name: Unfinity
Collector number: 8
Rarity: mythic
type_line: Enchantment
Language: en
mana_cost: {2}{W}
color_identity: W
colors: W
oracle_text: Rather than choose the indicated number of modes for spells and abilities you control, you may choose one or more modes. You can't choose any mode more than once."
foil Farsight Ritual,"Set code: WOE
Set name: Wilds of Eldraine
Collector number: 332
Rarity: rare
type_line: Instant
Language: en
mana_cost: {2}{U}{U}
color_identity: U
colors: U
oracle_text: Bargain (You may sacrifice an artifact, enchantment, or token as you cast this spell.)
Look at the top four cards of your library. If this spell was bargained, look at the top eight cards of your library instead. Put two of them into your hand and the rest on the bottom of your library in a random order."
normal Fated Retribution,"Set code: BNG
Set name: Born of the Gods
Collector number: 11
Rarity: rare
type_line: Instant
Language: en
mana_cost: {4}{W}{W}{W}
color_identity: W
colors: W
oracle_text: Destroy all creatures and planeswalkers. If it's your turn, scry 2."
normal Feldon's Cane,"Set code: CHR
Set name: Chronicles
Collector number: 97
Rarity: common
type_line: Artifact
Language: en
mana_cost: {1}
color_identity: 
colors: 
oracle_text: {T}, Exile this artifact: Shuffle your graveyard into your library."
foil Fell the Profane // Fell Mire,"Set code: MH3
Set name: Modern Horizons 3
Collector number: 244
Rarity: uncommon
type_line: Instant // Land
Language: en
mana_cost: 
color_identity: B
colors: 
oracle_text: "
normal Ferris Wheel,"Set code: UNF
Set name: Unfinity
Collector number: 210
Rarity: rare
type_line: Artifact — Attraction
Language: en
mana_cost: 
color_identity: 
colors: 
oracle_text: Visit — Choose target creature that hasn't been phased out with this Attraction. That creature phases out until you roll a 3 or less while rolling to visit your Attractions."
normal Final Fortune,"Set code: MB2
Set name: Mystery Booster 2
Collector number: 190
Rarity: rare
type_line: Instant
Language: en
mana_cost: {R}{R}
color_identity: R
colors: R
oracle_text: Take an extra turn after this one. At the beginning of that turn's end step, you lose the game."
normal Fireflux Squad,"Set code: C20
Set name: Commander 2020
Collector number: 51
Rarity: rare
type_line: Creature — Human Soldier
Language: en
mana_cost: {3}{R}
color_identity: R
colors: R
oracle_text: Haste
Whenever this creature attacks, you may exile another target attacking creature you control. If you do, reveal cards from the top of your library until you reveal a creature card. Put that card onto the battlefield tapped and attacking and the rest on the bottom of your library in a random order."
normal Firja's Retribution,"Set code: KHM
Set name: Kaldheim
Collector number: 210
Rarity: rare
type_line: Enchantment — Saga
Language: en
mana_cost: {1}{W}{W}{B}
color_identity: B, W
colors: B, W
oracle_text: (As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Create a 4/4 white Angel Warrior creature token with flying and vigilance.
II — Until end of turn, Angels you control gain ""{T}: Destroy target creature with power less than this creature's power.""
III — Angels you control gain double strike until end of turn."
normal Flagstones of Trokair,"Set code: TSR
Set name: Time Spiral Remastered
Collector number: 278
Rarity: rare
type_line: Legendary Land
Language: en
mana_cost: 
color_identity: W
colors: 
oracle_text: {T}: Add {W}.
When Flagstones of Trokair is put into a graveyard from the battlefield, you may search your library for a Plains card, put it onto the battlefield tapped, then shuffle."
normal Flare of Cultivation,"Set code: MH3
Set name: Modern Horizons 3
Collector number: 425
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {1}{G}{G}
color_identity: G
colors: G
oracle_text: You may sacrifice a nontoken green creature rather than pay this spell's mana cost.
Search your library for up to two basic land cards, reveal those cards, put one onto the battlefield tapped and the other into your hand, then shuffle."
foil Flare of Denial,"Set code: MH3
Set name: Modern Horizons 3
Collector number: 62
Rarity: rare
type_line: Instant
Language: en
mana_cost: {1}{U}{U}
color_identity: U
colors: U
oracle_text: You may sacrifice a nontoken blue creature rather than pay this spell's mana cost.
Counter target spell."
normal Flare of Cultivation,"Set code: MH3
Set name: Modern Horizons 3
Collector number: 154
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {1}{G}{G}
color_identity: G
colors: G
oracle_text: You may sacrifice a nontoken green creature rather than pay this spell's mana cost.
Search your library for up to two basic land cards, reveal those cards, put one onto the battlefield tapped and the other into your hand, then shuffle."
normal Flare of Denial,"Set code: MH3
Set name: Modern Horizons 3
Collector number: 62
Rarity: rare
type_line: Instant
Language: en
mana_cost: {1}{U}{U}
color_identity: U
colors: U
oracle_text: You may sacrifice a nontoken blue creature rather than pay this spell's mana cost.
Counter target spell."
foil Flare of Malice,"Set code: MH3
Set name: Modern Horizons 3
Collector number: 331
Rarity: rare
type_line: Instant
Language: en
mana_cost: {2}{B}{B}
color_identity: B
colors: B
oracle_text: You may sacrifice a nontoken black creature rather than pay this spell's mana cost.
Each opponent sacrifices a creature or planeswalker with the greatest mana value among creatures and planeswalkers they control."
normal Flawless Maneuver,"Set code: SLD
Set name: Secret Lair Drop
Collector number: 1728
Rarity: rare
type_line: Instant
Language: en
mana_cost: {2}{W}
color_identity: W
colors: W
oracle_text: If you control a commander, you may cast this spell without paying its mana cost.
Creatures you control gain indestructible until end of turn."
foil Flesh Duplicate,"Set code: WHO
Set name: Doctor Who
Collector number: 950
Rarity: rare
type_line: Creature — Shapeshifter Rebel
Language: en
mana_cost: {U}{U}
color_identity: U
colors: U
oracle_text: You may have this creature enter as a copy of any creature on the battlefield, except it has vanishing 3 if that creature doesn't have vanishing. (A permanent with vanishing 3 enters with three time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)"
normal Flickering Ward,"Set code: MB2
Set name: Mystery Booster 2
Collector number: 11
Rarity: uncommon
type_line: Enchantment — Aura
Language: en
mana_cost: {W}
color_identity: W
colors: W
oracle_text: Enchant creature
As this Aura enters, choose a color.
Enchanted creature has protection from the chosen color. This effect doesn't remove this Aura.
{W}: Return this Aura to its owner's hand."
normal Floodfarm Verge,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 259
Rarity: rare
type_line: Land
Language: en
mana_cost: 
color_identity: U, W
colors: 
oracle_text: {T}: Add {W}.
{T}: Add {U}. Activate only if you control a Plains or an Island."
"normal Florian, Voldaren Scion","Set code: DBL
Set name: Innistrad: Double Feature
Collector number: 223
Rarity: rare
type_line: Legendary Creature — Vampire Noble
Language: en
mana_cost: {1}{B}{R}
color_identity: B, R
colors: B, R
oracle_text: First strike
At the beginning of each of your postcombat main phases, look at the top X cards of your library, where X is the total amount of life your opponents lost this turn. Exile one of those cards and put the rest on the bottom of your library in a random order. You may play the exiled card this turn."
foil Form of the Approach of the Second Sun,"Set code: UNF
Set name: Unfinity
Collector number: 9
Rarity: rare
type_line: Enchantment
Language: en
mana_cost: {4}{W}
color_identity: W
colors: W
oracle_text: When this enchantment enters, you gain 7 life. You become a card until you leave your library or that library is shuffled. Put yourself seventh from the top, balancing the cards on top of you on your head.
When you draw yourself, you win the game.
When one or more cards fall off your head, exile them and all cards on your head, then sacrifice this enchantment."
foil Fortify,"Set code: 2XM
Set name: Double Masters
Collector number: 17
Rarity: common
type_line: Instant
Language: en
mana_cost: {2}{W}
color_identity: W
colors: W
oracle_text: Choose one —
• Creatures you control get +2/+0 until end of turn.
• Creatures you control get +0/+2 until end of turn."
normal Fountainport,"Set code: BLB
Set name: Bloomburrow
Collector number: 368
Rarity: rare
type_line: Land
Language: en
mana_cost: 
color_identity: 
colors: 
oracle_text: {T}: Add {C}.
{2}, {T}, Sacrifice a token: Draw a card.
{3}, {T}, Pay 1 life: Create a 1/1 blue Fish creature token.
{4}, {T}: Create a Treasure token."
normal Freestrider Lookout,"Set code: OTJ
Set name: Outlaws of Thunder Junction
Collector number: 340
Rarity: rare
type_line: Creature — Human Rogue
Language: en
mana_cost: {2}{G}
color_identity: G
colors: G
oracle_text: Reach
Whenever you commit a crime, look at the top five cards of your library. You may put a land card from among them onto the battlefield tapped. Put the rest on the bottom of your library in a random order. This ability triggers only once each turn. (Targeting opponents, anything they control, and/or cards in their graveyards is a crime.)"
normal Friarball,"Set code: MB2
Set name: Mystery Booster 2
Collector number: 514
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {3}{W}
color_identity: W
colors: W
oracle_text: Create a 2/2 white Monk creature token.
Coststorm (When you cast this spell, copy it for each different mana value among other spells and lands you've played this turn.)"
foil Full Throttle,"Set code: DFT
Set name: Aetherdrift
Collector number: 127
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {4}{R}{R}
color_identity: R
colors: R
oracle_text: After this main phase, there are two additional combat phases.
At the beginning of each combat this turn, untap all creatures that attacked this turn."
normal Funeral Room // Awakening Hall,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 338
Rarity: mythic
type_line: Enchantment — Room // Enchantment — Room
Language: en
mana_cost: {2}{B} // {6}{B}{B}
color_identity: B
colors: B
oracle_text: "
normal Funeral Room // Awakening Hall,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 100
Rarity: mythic
type_line: Enchantment — Room // Enchantment — Room
Language: en
mana_cost: {2}{B} // {6}{B}{B}
color_identity: B
colors: B
oracle_text: "
normal Fear of Missing Out,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 316
Rarity: rare
type_line: Enchantment Creature — Nightmare
Language: en
mana_cost: {1}{R}
color_identity: R
colors: R
oracle_text: When this creature enters, discard a card, then draw a card.
Delirium — Whenever this creature attacks for the first time each turn, if there are four or more card types among cards in your graveyard, untap target creature. After this phase, there is an additional combat phase."
normal Galewind Moose,"Set code: BLB
Set name: Bloomburrow
Collector number: 173
Rarity: uncommon
type_line: Creature — Elemental Elk
Language: en
mana_cost: {4}{G}{G}
color_identity: G
colors: G
oracle_text: Flash
Vigilance, reach, trample"
normal Gallery of Legends,"Set code: UNF
Set name: Unfinity
Collector number: 213a
Rarity: rare
type_line: Artifact — Attraction
Language: en
mana_cost: 
color_identity: 
colors: 
oracle_text: Visit — Exile cards from the top of your library until you exile a nonland card, then choose a legendary creature card name with the same mana value as that card. Create a token that's a copy of the card with the chosen name. That token gains haste. Exile it at the beginning of the next end step."
foil Gauntlet of Power,"Set code: TSR
Set name: Time Spiral Remastered
Collector number: 267
Rarity: mythic
type_line: Artifact
Language: en
mana_cost: {5}
color_identity: 
colors: 
oracle_text: As this artifact enters, choose a color.
Creatures of the chosen color get +1/+1.
Whenever a basic land is tapped for mana of the chosen color, its controller adds an additional one mana of that color."
normal General Kudro of Drannith,"Set code: IKO
Set name: Ikoria: Lair of Behemoths
Collector number: 335
Rarity: mythic
type_line: Legendary Creature — Human Soldier
Language: en
mana_cost: {1}{W}{B}
color_identity: B, W
colors: B, W
oracle_text: Other Humans you control get +1/+1.
Whenever General Kudro or another Human you control enters, exile target card from an opponent's graveyard.
{2}, Sacrifice two Humans: Destroy target creature with power 4 or greater."
normal Generous Gift,"Set code: CMM
Set name: Commander Masters
Collector number: 26
Rarity: common
type_line: Instant
Language: en
mana_cost: {2}{W}
color_identity: W
colors: W
oracle_text: Destroy target permanent. Its controller creates a 3/3 green Elephant creature token."
foil Get Lost,"Set code: LCI
Set name: The Lost Caverns of Ixalan
Collector number: 333
Rarity: rare
type_line: Instant
Language: en
mana_cost: {1}{W}
color_identity: W
colors: W
oracle_text: Destroy target creature, enchantment, or planeswalker. Its controller creates two Map tokens. (They're artifacts with ""{1}, {T}, Sacrifice this token: Target creature you control explores. Activate only as a sorcery."")"
normal Get Lost,"Set code: LCI
Set name: The Lost Caverns of Ixalan
Collector number: 333
Rarity: rare
type_line: Instant
Language: en
mana_cost: {1}{W}
color_identity: W
colors: W
oracle_text: Destroy target creature, enchantment, or planeswalker. Its controller creates two Map tokens. (They're artifacts with ""{1}, {T}, Sacrifice this token: Target creature you control explores. Activate only as a sorcery."")"
foil Get Lost,"Set code: LCI
Set name: The Lost Caverns of Ixalan
Collector number: 14
Rarity: rare
type_line: Instant
Language: en
mana_cost: {1}{W}
color_identity: W
colors: W
oracle_text: Destroy target creature, enchantment, or planeswalker. Its controller creates two Map tokens. (They're artifacts with ""{1}, {T}, Sacrifice this token: Target creature you control explores. Activate only as a sorcery."")"
"normal Ghalta, Primal Hunger","Set code: CMM
Set name: Commander Masters
Collector number: 292
Rarity: rare
type_line: Legendary Creature — Elder Dinosaur
Language: en
mana_cost: {10}{G}{G}
color_identity: G
colors: G
oracle_text: This spell costs {X} less to cast, where X is the total power of creatures you control.
Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)"
normal Ghost Vacuum,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 248
Rarity: rare
type_line: Artifact
Language: en
mana_cost: {1}
color_identity: 
colors: 
oracle_text: {T}: Exile target card from a graveyard.
{6}, {T}, Sacrifice this artifact: Put each creature card exiled with this artifact onto the battlefield under your control with a flying counter on it. Each of them is a 1/1 Spirit in addition to its other types. Activate only as a sorcery."
foil Ghost Vacuum,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 326
Rarity: rare
type_line: Artifact
Language: en
mana_cost: {1}
color_identity: 
colors: 
oracle_text: {T}: Exile target card from a graveyard.
{6}, {T}, Sacrifice this artifact: Put each creature card exiled with this artifact onto the battlefield under your control with a flying counter on it. Each of them is a 1/1 Spirit in addition to its other types. Activate only as a sorcery."
normal Ghost Vacuum,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 326
Rarity: rare
type_line: Artifact
Language: en
mana_cost: {1}
color_identity: 
colors: 
oracle_text: {T}: Exile target card from a graveyard.
{6}, {T}, Sacrifice this artifact: Put each creature card exiled with this artifact onto the battlefield under your control with a flying counter on it. Each of them is a 1/1 Spirit in addition to its other types. Activate only as a sorcery."
"normal Giada, Font of Hope","Set code: FDN
Set name: Foundations
Collector number: 298
Rarity: rare
type_line: Legendary Creature — Angel
Language: en
mana_cost: {1}{W}
color_identity: W
colors: W
oracle_text: Flying, vigilance
Each other Angel you control enters with an additional +1/+1 counter on it for each Angel you already control.
{T}: Add {W}. Spend this mana only to cast an Angel spell."
normal Gift Shop,"Set code: UNF
Set name: Unfinity
Collector number: 214a
Rarity: rare
type_line: Artifact — Attraction
Language: en
mana_cost: 
color_identity: 
colors: 
oracle_text: Visit — Choose one that hasn't been chosen.
• Create a 1/1 red Balloon creature token with flying.
• Create a 2/2 pink Teddy Bear creature token.
• Create two Food tokens.
• You get {TK}{TK}{TK}.
• You may put a sticker on a nonland permanent you own."
foil Gloomlake Verge,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 331
Rarity: rare
type_line: Land
Language: en
mana_cost: 
color_identity: B, U
colors: 
oracle_text: {T}: Add {U}.
{T}: Add {B}. Activate only if you control an Island or a Swamp."
foil Gloomlake Verge,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 260
Rarity: rare
type_line: Land
Language: en
mana_cost: 
color_identity: B, U
colors: 
oracle_text: {T}: Add {U}.
{T}: Add {B}. Activate only if you control an Island or a Swamp."
normal Glorious Protector,"Set code: KHM
Set name: Kaldheim
Collector number: 335
Rarity: rare
type_line: Creature — Angel Cleric
Language: en
mana_cost: {2}{W}{W}
color_identity: W
colors: W
oracle_text: Flash
Flying
When this creature enters, you may exile any number of non-Angel creatures you control until this creature leaves the battlefield.
Foretell {2}{W}"
normal Glory,"Set code: DMR
Set name: Dominaria Remastered
Collector number: 264
Rarity: rare
type_line: Creature — Incarnation
Language: en
mana_cost: {3}{W}{W}
color_identity: W
colors: W
oracle_text: Flying
{2}{W}: Choose a color. Creatures you control gain protection from the chosen color until end of turn. Activate only if this card is in your graveyard."
normal Goblin Engineer,"Set code: TSR
Set name: Time Spiral Remastered
Collector number: 345
Rarity: special
type_line: Creature — Goblin Artificer
Language: en
mana_cost: {1}{R}
color_identity: R
colors: R
oracle_text: When this creature enters, you may search your library for an artifact card, put it into your graveyard, then shuffle.
{R}, {T}, Sacrifice an artifact: Return target artifact card with mana value 3 or less from your graveyard to the battlefield."
"foil Goddric, Cloaked Reveler","Set code: WOE
Set name: Wilds of Eldraine
Collector number: 132
Rarity: rare
type_line: Legendary Creature — Human Noble
Language: en
mana_cost: {1}{R}{R}
color_identity: R
colors: R
oracle_text: Haste
Celebration — As long as two or more nonland permanents entered the battlefield under your control this turn, Goddric is a Dragon with base power and toughness 4/4, flying, and ""{R}: Dragons you control get +1/+0 until end of turn."" (It loses all other creature types.)"
normal Goldspan Dragon,"Set code: SLD
Set name: Secret Lair Drop
Collector number: 1780
Rarity: mythic
type_line: Creature — Dragon
Language: en
mana_cost: {3}{R}{R}
color_identity: R
colors: R
oracle_text: Flying, haste
Whenever this creature attacks or becomes the target of a spell, create a Treasure token.
Treasures you control have ""{T}, Sacrifice this artifact: Add two mana of any one color."""
